,zipcode,STATE,STATEFIPS,N1,A00100,A02650,N02650,avg_gross_income,avg_total_income
19416,65633,MO,29,1630,67373.0,68214.0,1630,41333.128834355826,41849.079754601225
19417,65634,MO,29,260,8727.0,8804.0,260,33565.38461538462,33861.53846153846
19418,65635,MO,29,260,12142.0,12318.0,260,46700.0,47376.92307692308
19419,65637,MO,29,380,12579.0,12768.0,380,33102.63157894737,33600.0
19420,65638,MO,29,160,5306.0,5375.0,160,33162.5,33593.75
19421,65640,MO,29,320,11954.0,12120.0,320,37356.25,37875.0
19422,65641,MO,29,460,21289.0,21505.0,460,46280.434782608696,46750.0
19423,65644,MO,29,1070,48548.0,49174.0,1070,45371.96261682243,45957.00934579439
19424,65646,MO,29,790,32418.0,32708.0,790,41035.44303797468,41402.531645569616
19425,65647,MO,29,850,29351.0,29835.0,850,34530.58823529412,35100.0
19426,65648,MO,29,2450,135400.0,137250.0,2450,55265.30612244898,56020.40816326531
19427,65649,MO,29,660,27004.0,27341.0,660,40915.15151515151,41425.75757575757
19428,65650,MO,29,500,18651.0,18820.0,500,37302.0,37640.0
19429,65652,MO,29,1490,67529.0,68340.0,1490,45321.476510067114,45865.77181208054
19430,65653,MO,29,2560,101191.0,102173.0,2560,39527.734375,39911.328125
19431,65655,MO,29,1090,46564.0,47212.0,1090,42719.26605504587,43313.76146788991
19432,65656,MO,29,2000,88982.0,90179.0,2000,44491.0,45089.5
19433,65658,MO,29,480,30752.0,31084.0,480,64066.666666666664,64758.33333333334
19434,65661,MO,29,970,39099.0,39730.0,970,40308.24742268041,40958.762886597935
19435,65662,MO,29,450,16262.0,16478.0,450,36137.77777777778,36617.777777777774
19436,65663,MO,29,880,39546.0,40187.0,880,44938.63636363636,45667.04545454545
19437,65667,MO,29,1170,40777.0,41396.0,1170,34852.13675213675,35381.196581196586
19438,65668,MO,29,620,23885.0,24184.0,620,38524.1935483871,39006.45161290323
19439,65669,MO,29,1100,55795.0,56579.0,1100,50722.72727272728,51435.454545454544
19440,65672,MO,29,3400,152166.0,154042.0,3400,44754.705882352944,45306.470588235294
19441,65674,MO,29,930,31310.0,31662.0,930,33666.666666666664,34045.16129032258
19442,65676,MO,29,140,4431.0,4447.0,140,31650.0,31764.285714285717
19443,65679,MO,29,1130,41397.0,41846.0,1130,36634.513274336285,37031.85840707965
19444,65680,MO,29,490,15928.0,16037.0,490,32506.12244897959,32728.571428571428
19445,65681,MO,29,960,54162.0,54835.0,960,56418.75,57119.791666666664
19446,65682,MO,29,780,34723.0,35631.0,780,44516.666666666664,45680.76923076923
19447,65685,MO,29,330,11248.0,11383.0,330,34084.84848484849,34493.93939393939
19448,65686,MO,29,2190,127611.0,129153.0,2190,58269.86301369863,58973.97260273973
19449,65689,MO,29,1760,74569.0,75793.0,1760,42368.75,43064.204545454544
19450,65690,MO,29,110,4536.0,4568.0,110,41236.36363636363,41527.27272727272
19451,65692,MO,29,490,19185.0,19366.0,490,39153.0612244898,39522.448979591834
19452,65702,MO,29,160,6006.0,6071.0,160,37537.5,37943.75
19453,65704,MO,29,1500,58724.0,59502.0,1500,39149.33333333333,39668.0
19454,65705,MO,29,1620,63918.0,64655.0,1620,39455.555555555555,39910.49382716049
19455,65706,MO,29,6420,312925.0,316905.0,6420,48742.211838006224,49362.14953271028
19456,65707,MO,29,940,42051.0,42581.0,940,44735.10638297872,45298.936170212764
19457,65708,MO,29,5430,287365.0,289963.0,5430,52921.731123388585,53400.184162062615
19458,65710,MO,29,500,21201.0,21425.0,500,42402.0,42850.0
19459,65711,MO,29,3460,133988.0,136301.0,3460,38724.85549132948,39393.35260115607
19460,65712,MO,29,3320,165567.0,167691.0,3320,49869.57831325301,50509.33734939759
19461,65713,MO,29,970,39672.0,40391.0,970,40898.969072164946,41640.20618556701
19462,65714,MO,29,15270,990256.0,1006470.0,15270,64849.770792403404,65911.59135559922
19463,65717,MO,29,830,33257.0,33763.0,830,40068.67469879518,40678.31325301205
19464,65720,MO,29,260,10283.0,10408.0,260,39550.0,40030.769230769234
19465,65721,MO,29,14050,893270.0,907641.0,14050,63577.935943060496,64600.78291814946
19466,65722,MO,29,760,28469.0,28758.0,760,37459.21052631579,37839.47368421053
19467,65723,MO,29,1500,64977.0,65903.0,1500,43318.0,43935.333333333336
19468,65724,MO,29,550,20588.0,20753.0,550,37432.72727272727,37732.72727272727
19469,65725,MO,29,1020,48740.0,49432.0,1020,47784.313725490196,48462.74509803922
19470,65731,MO,29,110,4327.0,4327.0,110,39336.36363636363,39336.36363636363
19471,65732,MO,29,330,11758.0,11951.0,330,35630.30303030303,36215.15151515152
19472,65733,MO,29,190,7300.0,7332.0,190,38421.05263157895,38589.47368421053
19473,65734,MO,29,1310,54255.0,55042.0,1310,41416.03053435114,42016.793893129776
19474,65737,MO,29,3770,195133.0,197684.0,3770,51759.41644562334,52436.07427055703
19475,65738,MO,29,8640,478538.0,484016.0,8640,55386.34259259259,56020.37037037037
19476,65739,MO,29,690,33008.0,33414.0,690,47837.681159420295,48426.086956521736
19477,65740,MO,29,1510,40532.0,40809.0,1510,26842.384105960264,27025.827814569537
19478,65742,MO,29,5420,427544.0,434880.0,5420,78882.65682656826,80236.16236162362
19479,65745,MO,29,940,40392.0,40727.0,940,42970.21276595745,43326.59574468085
19480,65746,MO,29,2790,103830.0,105024.0,2790,37215.05376344086,37643.01075268817
19481,65747,MO,29,1450,77511.0,78855.0,1450,53455.862068965514,54382.75862068966
19482,65752,MO,29,160,8496.0,8583.0,160,53100.0,53643.75
19483,65753,MO,29,1950,90249.0,91321.0,1950,46281.53846153846,46831.282051282054
19484,65754,MO,29,420,19074.0,19366.0,420,45414.28571428571,46109.52380952381
19485,65755,MO,29,200,7052.0,7109.0,200,35260.0,35545.0
19486,65756,MO,29,270,9666.0,9760.0,270,35800.0,36148.148148148146
19487,65757,MO,29,3400,208158.0,211394.0,3400,61222.941176470595,62174.70588235294
19488,65759,MO,29,500,16534.0,16675.0,500,33068.0,33350.0
19489,65760,MO,29,260,8505.0,8551.0,260,32711.53846153846,32888.46153846154
19490,65761,MO,29,420,16244.0,16434.0,420,38676.19047619048,39128.57142857143
19491,65762,MO,29,170,5607.0,5675.0,170,32982.352941176476,33382.35294117647
19492,65764,MO,29,490,16220.0,16372.0,490,33102.04081632653,33412.244897959186
19493,65767,MO,29,820,33576.0,34065.0,820,40946.34146341463,41542.682926829264
19494,65768,MO,29,160,6575.0,6635.0,160,41093.75,41468.75
19495,65769,MO,29,1240,51938.0,52526.0,1240,41885.48387096774,42359.67741935484
19496,65770,MO,29,1250,63524.0,64223.0,1250,50819.200000000004,51378.4
19497,65771,MO,29,590,35005.0,35630.0,590,59330.50847457627,60389.83050847457
19498,65772,MO,29,810,36343.0,36688.0,810,44867.9012345679,45293.82716049383
19499,65773,MO,29,210,7012.0,7077.0,210,33390.47619047619,33700.0
19500,65774,MO,29,360,12260.0,12415.0,360,34055.555555555555,34486.11111111112
19501,65775,MO,29,9540,461986.0,469168.0,9540,48426.20545073375,49179.03563941299
19502,65777,MO,29,140,4262.0,4307.0,140,30442.85714285714,30764.285714285717
19503,65778,MO,29,210,6760.0,6820.0,210,32190.47619047619,32476.190476190473
19504,65779,MO,29,800,29276.0,29587.0,800,36595.0,36983.75
19505,65781,MO,29,3980,215470.0,218278.0,3980,54138.19095477387,54843.718592964826
19506,65785,MO,29,2100,89135.0,90389.0,2100,42445.2380952381,43042.380952380954
19507,65786,MO,29,840,29399.0,29723.0,840,34998.80952380953,35384.52380952382
19508,65787,MO,29,670,33699.0,34460.0,670,50297.014925373136,51432.83582089552
19509,65788,MO,29,170,6374.0,6410.0,170,37494.117647058825,37705.882352941175
19510,65789,MO,29,710,28880.0,29204.0,710,40676.05633802817,41132.39436619718
19511,65790,MO,29,290,10905.0,11006.0,290,37603.44827586207,37951.724137931036
19512,65791,MO,29,1540,62654.0,63436.0,1540,40684.41558441558,41192.20779220779
19513,65793,MO,29,2290,91711.0,92900.0,2290,40048.471615720526,40567.68558951965
19514,65802,MO,29,18690,814978.0,825567.0,18690,43605.02942750134,44171.589085072235
19515,65803,MO,29,17900,731564.0,741596.0,17900,40869.49720670391,41429.944134078214
19516,65804,MO,29,19250,1274193.0,1295975.0,19250,66191.84415584416,67323.37662337662
19517,65806,MO,29,3550,95535.0,96652.0,3550,26911.267605633802,27225.915492957745
19518,65807,MO,29,25880,1065867.0,1078291.0,25880,41184.969088098915,41665.030911901085
19519,65809,MO,29,5500,945859.0,966222.0,5500,171974.36363636365,175676.72727272726
19520,65810,MO,29,10830,835005.0,848398.0,10830,77101.10803324099,78337.76546629732
19521,66002,KS,20,5360,288942.0,292974.0,5360,53907.08955223881,54659.32835820895
19522,66006,KS,20,3430,228717.0,231950.0,3430,66681.34110787172,67623.90670553935
19523,66007,KS,20,4470,350246.0,354035.0,4470,78354.80984340045,79202.46085011186
19524,66008,KS,20,120,6547.0,6613.0,120,54558.33333333333,55108.333333333336
19525,66010,KS,20,230,8351.0,8443.0,230,36308.69565217391,36708.69565217391
19526,66012,KS,20,4880,297162.0,300523.0,4880,60893.852459016394,61582.58196721312
19527,66013,KS,20,1040,176237.0,180491.0,1040,169458.65384615384,173549.03846153847
19528,66014,KS,20,150,7783.0,7868.0,150,51886.666666666664,52453.333333333336
19529,66015,KS,20,320,14104.0,14244.0,320,44075.0,44512.5
19530,66016,KS,20,260,15253.0,15375.0,260,58665.38461538462,59134.61538461539
19531,66017,KS,20,140,8308.0,8430.0,140,59342.857142857145,60214.28571428572
19532,66018,KS,20,2860,213207.0,216339.0,2860,74547.9020979021,75643.00699300699
19533,66020,KS,20,760,49347.0,49879.0,760,64930.26315789474,65630.26315789473
19534,66021,KS,20,1280,80381.0,81830.0,1280,62797.65625,63929.6875
19535,66023,KS,20,490,23451.0,23717.0,490,47859.183673469386,48402.04081632653
19536,66025,KS,20,3540,215677.0,218633.0,3540,60925.706214689264,61760.734463276836
19537,66026,KS,20,300,15573.0,15753.0,300,51910.0,52510.0
19538,66027,KS,20,1660,112715.0,113590.0,1660,67900.60240963855,68427.71084337348
19539,66030,KS,20,10480,644730.0,651852.0,10480,61520.038167938925,62199.61832061069
19540,66032,KS,20,2130,106865.0,108627.0,2130,50171.36150234742,50998.59154929577
19541,66033,KS,20,320,18891.0,19213.0,320,59034.375,60040.625
19542,66035,KS,20,410,22265.0,22566.0,410,54304.87804878049,55039.0243902439
19543,66039,KS,20,240,10260.0,10443.0,240,42750.0,43512.5
19544,66040,KS,20,1580,80242.0,81447.0,1580,50786.075949367085,51548.734177215185
19545,66041,KS,20,340,17455.0,17916.0,340,51338.23529411764,52694.117647058825
19546,66042,KS,20,370,19693.0,19816.0,370,53224.32432432432,53556.75675675675
19547,66043,KS,20,4330,280380.0,282512.0,4330,64752.88683602771,65245.265588914546
19548,66044,KS,20,10780,567273.0,578280.0,10780,52622.72727272727,53643.78478664193
19549,66046,KS,20,8670,396901.0,402748.0,8670,45778.66205305651,46453.05651672434
19550,66047,KS,20,9070,688042.0,699358.0,9070,75859.09592061742,77106.72546857773
19551,66048,KS,20,15230,850557.0,858635.0,15230,55847.47209455023,56377.872619829286
19552,66049,KS,20,14450,1185509.0,1206233.0,14450,82042.14532871972,83476.33217993079
19553,66050,KS,20,910,58504.0,59337.0,910,64290.10989010989,65205.4945054945
19554,66052,KS,20,950,69285.0,69888.0,950,72931.57894736843,73566.3157894737
19555,66053,KS,20,3760,304470.0,309902.0,3760,80976.06382978724,82420.74468085106
19556,66054,KS,20,1340,73655.0,74567.0,1340,54966.41791044776,55647.014925373136
19557,66056,KS,20,760,40514.0,41161.0,760,53307.89473684211,54159.21052631579
19558,66058,KS,20,150,6534.0,6605.0,150,43560.0,44033.33333333333
19559,66060,KS,20,470,23975.0,24277.0,470,51010.63829787234,51653.1914893617
19560,66061,KS,20,28300,2349488.0,2381599.0,28300,83020.777385159,84155.44169611308
19561,66062,KS,20,35220,2761851.0,2796699.0,35220,78417.1209540034,79406.5587734242
19562,66064,KS,20,2560,111688.0,112687.0,2560,43628.125,44018.359375
19563,66066,KS,20,1190,69466.0,70433.0,1190,58374.78991596639,59187.3949579832
19564,66067,KS,20,7170,360073.0,365171.0,7170,50219.38633193864,50930.404463040446
19565,66070,KS,20,1230,77887.0,78931.0,1230,63322.76422764228,64171.544715447155
19566,66071,KS,20,5760,367801.0,372879.0,5760,63854.34027777778,64735.93750000001
19567,66072,KS,20,460,25351.0,25749.0,460,55110.86956521739,55976.08695652174
19568,66073,KS,20,1100,64748.0,65575.0,1100,58861.81818181818,59613.63636363637
19569,66075,KS,20,870,40079.0,40471.0,870,46067.816091954024,46518.3908045977
19570,66076,KS,20,970,50022.0,50635.0,970,51569.072164948455,52201.03092783505
19571,66078,KS,20,460,21409.0,21686.0,460,46541.30434782609,47143.47826086957
19572,66079,KS,20,380,20044.0,20369.0,380,52747.36842105263,53602.63157894737
19573,66080,KS,20,500,23126.0,23505.0,500,46252.0,47010.0
19574,66083,KS,20,4870,384833.0,390117.0,4870,79021.1498973306,80106.16016427104
19575,66085,KS,20,4660,685619.0,698637.0,4660,147128.54077253217,149922.10300429183
19576,66086,KS,20,4750,321476.0,325088.0,4750,67679.15789473684,68439.57894736841
19577,66087,KS,20,940,49531.0,50262.0,940,52692.55319148936,53470.21276595745
19578,66088,KS,20,1040,57282.0,58064.0,1040,55078.84615384615,55830.76923076923
19579,66090,KS,20,1130,58384.0,59186.0,1130,51667.256637168146,52376.99115044248
19580,66091,KS,20,160,5911.0,5995.0,160,36943.75,37468.75
19581,66092,KS,20,1930,125085.0,126655.0,1930,64810.88082901554,65624.35233160622
19582,66093,KS,20,280,13511.0,13902.0,280,48253.57142857143,49650.0
19583,66094,KS,20,180,7589.0,7638.0,180,42161.11111111111,42433.33333333333
19584,66095,KS,20,410,18692.0,18804.0,410,45590.243902439026,45863.41463414634
19585,66097,KS,20,480,24297.0,24635.0,480,50618.75,51322.916666666664
19586,66101,KS,20,4480,125893.0,126855.0,4480,28101.116071428572,28315.848214285714
19587,66102,KS,20,11530,369205.0,371913.0,11530,32021.248915871638,32256.1144839549
19588,66103,KS,20,5800,232714.0,235576.0,5800,40123.10344827586,40616.55172413793
19589,66104,KS,20,11240,369580.0,371783.0,11240,32880.78291814947,33076.779359430606
19590,66105,KS,20,960,27924.0,28118.0,960,29087.5,29289.583333333332
19591,66106,KS,20,10790,431192.0,434628.0,10790,39962.18721037998,40280.63021316034
19592,66109,KS,20,11990,774124.0,781623.0,11990,64564.136780650544,65189.57464553795
19593,66111,KS,20,4040,189451.0,191059.0,4040,46893.81188118812,47291.83168316832
19594,66112,KS,20,6090,247781.0,249351.0,6090,40686.53530377668,40944.33497536946
19595,66202,KS,20,9440,575019.0,583756.0,9440,60913.029661016946,61838.5593220339
19596,66203,KS,20,10080,525065.0,530950.0,10080,52089.781746031746,52673.61111111112
19597,66204,KS,20,9640,501897.0,507980.0,9640,52064.00414937759,52695.02074688797
19598,66205,KS,20,7230,890128.0,904652.0,7230,123115.90594744122,125124.75795297373
19599,66206,KS,20,5090,937820.0,960239.0,5090,184247.54420432218,188652.06286836934
19600,66207,KS,20,7230,912508.0,931885.0,7230,126211.34163208852,128891.42461964038
19601,66208,KS,20,11150,1941213.0,1975442.0,11150,174099.8206278027,177169.68609865473
19602,66209,KS,20,9990,1599463.0,1633429.0,9990,160106.4064064064,163506.4064064064
19603,66210,KS,20,9930,733966.0,745291.0,9930,73913.99798590131,75054.48136958711
19604,66211,KS,20,2690,788813.0,803005.0,2690,293239.0334572491,298514.86988847586
19605,66212,KS,20,16990,1008274.0,1022211.0,16990,59345.144202472045,60165.45026486168
19606,66213,KS,20,15100,1525257.0,1549504.0,15100,101010.39735099337,102616.15894039735
19607,66214,KS,20,6300,363731.0,368234.0,6300,57735.079365079364,58449.84126984127
19608,66215,KS,20,13480,939660.0,951344.0,13480,69707.71513353115,70574.48071216617
19609,66216,KS,20,12520,1055526.0,1071911.0,12520,84307.18849840255,85615.8945686901
19610,66217,KS,20,2700,324510.0,331538.0,2700,120188.88888888888,122791.85185185184
19611,66218,KS,20,4060,404619.0,410263.0,4060,99659.85221674877,101050.0
19612,66219,KS,20,6570,515155.0,522500.0,6570,78410.19786910198,79528.15829528158
19613,66220,KS,20,3890,635706.0,646830.0,3890,163420.56555269923,166280.205655527
19614,66221,KS,20,9890,1917641.0,1950865.0,9890,193896.9666329626,197256.31951466127
19615,66223,KS,20,11650,1250073.0,1269479.0,11650,107302.4034334764,108968.15450643777
19616,66224,KS,20,6080,1508333.0,1531483.0,6080,248081.08552631582,251888.65131578947
19617,66226,KS,20,6150,661133.0,669738.0,6150,107501.30081300813,108900.48780487805
19618,66227,KS,20,3500,400074.0,406326.0,3500,114306.85714285714,116093.14285714286
19619,66401,KS,20,860,50705.0,51704.0,860,58959.3023255814,60120.93023255814
19620,66402,KS,20,1400,124446.0,126260.0,1400,88890.0,90185.71428571429
19621,66403,KS,20,370,16818.0,17455.0,370,45454.05405405405,47175.67567567568
19622,66404,KS,20,260,12845.0,13702.0,260,49403.846153846156,52700.0
19623,66406,KS,20,200,9863.0,10102.0,200,49315.0,50510.0
19624,66407,KS,20,210,11179.0,11336.0,210,53233.333333333336,53980.95238095238
19625,66408,KS,20,230,21955.0,22483.0,230,95456.52173913043,97752.17391304347
19626,66409,KS,20,1630,122035.0,123428.0,1630,74868.0981595092,75722.69938650307
19627,66411,KS,20,560,25613.0,26017.0,560,45737.5,46458.92857142857
19628,66412,KS,20,150,7666.0,7787.0,150,51106.66666666667,51913.333333333336
19629,66413,KS,20,850,40455.0,40968.0,850,47594.117647058825,48197.647058823524
19630,66414,KS,20,1290,62944.0,63646.0,1290,48793.798449612405,49337.98449612403
19631,66415,KS,20,420,22461.0,23120.0,420,53478.57142857143,55047.61904761905
19632,66416,KS,20,210,10084.0,10221.0,210,48019.04761904762,48671.42857142857
19633,66417,KS,20,180,8836.0,9040.0,180,49088.88888888889,50222.22222222222
19634,66418,KS,20,260,12084.0,12238.0,260,46476.92307692308,47069.23076923077
19635,66419,KS,20,170,7840.0,7875.0,170,46117.64705882353,46323.529411764706
19636,66422,KS,20,220,9190.0,9431.0,220,41772.72727272727,42868.181818181816
19637,66423,KS,20,380,20071.0,20300.0,380,52818.42105263158,53421.05263157895
19638,66424,KS,20,250,12783.0,12990.0,250,51132.0,51960.0
19639,66425,KS,20,230,10693.0,10845.0,230,46491.30434782609,47152.17391304348
19640,66427,KS,20,590,36612.0,37617.0,590,62054.2372881356,63757.627118644064
19641,66428,KS,20,180,7784.0,8001.0,180,43244.444444444445,44450.0
19642,66429,KS,20,300,15977.0,16099.0,300,53256.666666666664,53663.333333333336
19643,66431,KS,20,280,12799.0,12897.0,280,45710.71428571429,46060.71428571428
19644,66432,KS,20,190,7986.0,8114.0,190,42031.57894736842,42705.26315789473
19645,66434,KS,20,2120,108005.0,110865.0,2120,50945.75471698114,52294.81132075472
19646,66436,KS,20,2690,141426.0,143503.0,2690,52574.72118959108,53346.84014869889
19647,66438,KS,20,140,6910.0,7039.0,140,49357.142857142855,50278.571428571435
19648,66439,KS,20,1100,43579.0,44205.0,1100,39617.27272727273,40186.36363636364
19649,66440,KS,20,970,54749.0,55238.0,970,56442.26804123711,56946.39175257732
19650,66441,KS,20,11760,508411.0,513556.0,11760,43232.227891156464,43669.727891156464
19651,66442,KS,20,5960,207040.0,208084.0,5960,34738.25503355705,34913.42281879194
19652,66449,KS,20,380,17181.0,17720.0,380,45213.15789473685,46631.57894736842
19653,66451,KS,20,800,43822.0,44387.0,800,54777.5,55483.75
19654,66502,KS,20,16410,857605.0,871584.0,16410,52261.121267519804,53112.97989031078
19655,66503,KS,20,7240,633505.0,645269.0,7240,87500.69060773481,89125.55248618784
19656,66507,KS,20,530,32494.0,32956.0,530,61309.43396226415,62181.1320754717
19657,66508,KS,20,2070,109630.0,111834.0,2070,52961.352657004834,54026.086956521736
19658,66509,KS,20,1150,52077.0,52536.0,1150,45284.34782608696,45683.47826086956
19659,66510,KS,20,350,17398.0,17559.0,350,49708.571428571435,50168.57142857143
19660,66512,KS,20,1620,96325.0,97300.0,1620,59459.87654320987,60061.72839506173
19661,66514,KS,20,770,49252.0,49706.0,770,63963.63636363636,64553.246753246756
19662,66515,KS,20,220,10696.0,10984.0,220,48618.181818181816,49927.27272727273
19663,66516,KS,20,160,7209.0,7248.0,160,45056.25,45300.0
19664,66517,KS,20,740,28008.0,28254.0,740,37848.64864864865,38181.08108108108
19665,66520,KS,20,280,18322.0,18566.0,280,65435.71428571428,66307.14285714287
19666,66521,KS,20,710,34871.0,35850.0,710,49114.08450704225,50492.957746478874
19667,66523,KS,20,1660,77983.0,79074.0,1660,46977.71084337349,47634.93975903614
19668,66524,KS,20,1210,68965.0,69781.0,1210,56995.86776859504,57670.2479338843
19669,66526,KS,20,340,18936.0,19128.0,340,55694.117647058825,56258.82352941176
19670,66528,KS,20,350,14918.0,15032.0,350,42622.857142857145,42948.57142857143
19671,66531,KS,20,640,36597.0,37161.0,640,57182.8125,58064.0625
19672,66532,KS,20,260,12826.0,13244.0,260,49330.76923076923,50938.46153846154
19673,66533,KS,20,790,46235.0,46798.0,790,58525.3164556962,59237.9746835443
19674,66534,KS,20,1720,124692.0,127911.0,1720,72495.34883720931,74366.86046511628
19675,66535,KS,20,1390,85252.0,86735.0,1390,61332.374100719426,62399.28057553957
19676,66536,KS,20,1670,104861.0,106713.0,1670,62791.017964071856,63900.0
19677,66537,KS,20,640,31805.0,32129.0,640,49695.3125,50201.5625
19678,66538,KS,20,1650,97406.0,99882.0,1650,59033.93939393939,60534.54545454545
19679,66539,KS,20,1350,93519.0,94674.0,1350,69273.33333333333,70128.88888888889
19680,66540,KS,20,210,10410.0,10586.0,210,49571.42857142857,50409.52380952381
19681,66541,KS,20,110,3708.0,3894.0,110,33709.09090909091,35400.0
19682,66542,KS,20,1710,123152.0,124946.0,1710,72018.7134502924,73067.83625730993
19683,66543,KS,20,360,19330.0,19448.0,360,53694.444444444445,54022.222222222226
19684,66544,KS,20,160,8504.0,8758.0,160,53150.0,54737.5
19685,66546,KS,20,530,37795.0,38255.0,530,71311.32075471699,72179.24528301887
19686,66547,KS,20,3940,263577.0,268716.0,3940,66897.71573604061,68202.0304568528
19687,66548,KS,20,440,20359.0,20777.0,440,46270.45454545455,47220.454545454544
19688,66549,KS,20,760,39755.0,40271.0,760,52309.21052631579,52988.15789473685
19689,66550,KS,20,260,11448.0,11604.0,260,44030.769230769234,44630.769230769234
19690,66552,KS,20,190,8548.0,8666.0,190,44989.47368421053,45610.52631578947
19691,66554,KS,20,230,13537.0,13762.0,230,58856.52173913043,59834.782608695656
19692,66603,KS,20,590,19974.0,20120.0,590,33854.23728813559,34101.69491525424
19693,66604,KS,20,11130,544116.0,550341.0,11130,48887.33153638814,49446.6307277628
19694,66605,KS,20,8940,396469.0,399794.0,8940,44347.76286353468,44719.68680089486
19695,66606,KS,20,5200,257448.0,260774.0,5200,49509.230769230766,50148.84615384615
19696,66607,KS,20,3280,91800.0,92445.0,3280,27987.80487804878,28184.451219512193
19697,66608,KS,20,2390,80344.0,81007.0,2390,33616.73640167364,33894.14225941422
19698,66609,KS,20,3490,172093.0,173776.0,3490,49310.31518624642,49792.550143266475
19699,66610,KS,20,4750,548051.0,557133.0,4750,115379.15789473684,117291.15789473684
19700,66611,KS,20,4930,253244.0,256276.0,4930,51367.951318458414,51982.96146044625
19701,66612,KS,20,790,21178.0,21399.0,790,26807.59493670886,27087.3417721519
19702,66614,KS,20,15490,969292.0,982039.0,15490,62575.33892834086,63398.25693996126
19703,66615,KS,20,1600,119906.0,121936.0,1600,74941.25,76210.0
19704,66616,KS,20,2700,96380.0,97234.0,2700,35696.2962962963,36012.59259259259
19705,66617,KS,20,4350,270460.0,273165.0,4350,62174.71264367816,62796.551724137935
19706,66618,KS,20,4600,331904.0,335964.0,4600,72153.04347826086,73035.65217391305
19707,66619,KS,20,1410,54529.0,54903.0,1410,38673.04964539007,38938.29787234043
19708,66701,KS,20,4910,215072.0,218018.0,4910,43802.851323828916,44402.851323828916
19709,66710,KS,20,280,11627.0,11874.0,280,41525.0,42407.142857142855
19710,66711,KS,20,230,9917.0,9943.0,230,43117.391304347824,43230.434782608696
19711,66712,KS,20,790,35335.0,35618.0,790,44727.84810126582,45086.075949367085
19712,66713,KS,20,2190,93959.0,94788.0,2190,42903.652968036535,43282.191780821915
19713,66716,KS,20,190,6552.0,6597.0,190,34484.210526315794,34721.05263157895
19714,66717,KS,20,210,7939.0,8003.0,210,37804.7619047619,38109.52380952381
19715,66720,KS,20,4650,220781.0,224609.0,4650,47479.784946236556,48303.01075268818
19716,66724,KS,20,440,18148.0,18357.0,440,41245.454545454544,41720.454545454544
19717,66725,KS,20,2300,119980.0,121190.0,2300,52165.217391304344,52691.30434782609
19718,66732,KS,20,100,4517.0,4560.0,100,45170.0,45600.0
19719,66733,KS,20,900,48805.0,49681.0,900,54227.777777777774,55201.11111111111
19720,66734,KS,20,150,7902.0,7920.0,150,52680.0,52800.0
19721,66735,KS,20,210,9398.0,9432.0,210,44752.380952380954,44914.28571428571
19722,66736,KS,20,1550,81332.0,83227.0,1550,52472.25806451613,53694.83870967742
19723,66738,KS,20,160,7206.0,7257.0,160,45037.5,45356.25
19724,66739,KS,20,2100,88584.0,89413.0,2100,42182.857142857145,42577.619047619046
19725,66740,KS,20,190,7443.0,7490.0,190,39173.68421052632,39421.05263157895
19726,66743,KS,20,1830,91697.0,93154.0,1830,50107.65027322405,50903.825136612024
19727,66746,KS,20,110,4063.0,4109.0,110,36936.36363636364,37354.54545454545
19728,66748,KS,20,1210,57743.0,58388.0,1210,47721.48760330578,48254.545454545456
19729,66749,KS,20,3330,142882.0,144864.0,3330,42907.50750750751,43502.70270270271
19730,66751,KS,20,340,11144.0,11245.0,340,32776.470588235294,33073.529411764706
19731,66753,KS,20,470,22005.0,22560.0,470,46819.14893617022,48000.0
19732,66754,KS,20,170,5663.0,5663.0,170,33311.76470588236,33311.76470588236
19733,66755,KS,20,460,20541.0,21022.0,460,44654.34782608695,45700.0
19734,66756,KS,20,370,14645.0,14746.0,370,39581.08108108108,39854.05405405405
19735,66757,KS,20,1460,69754.0,70891.0,1460,47776.71232876713,48555.479452054795
19736,66761,KS,20,100,4220.0,4249.0,100,42200.0,42490.0
19737,66762,KS,20,9740,569300.0,579106.0,9740,58449.69199178644,59456.4681724846
19738,66763,KS,20,1490,71113.0,71939.0,1490,47726.845637583894,48281.208053691276
19739,66767,KS,20,190,7342.0,7425.0,190,38642.10526315789,39078.94736842105
19740,66769,KS,20,210,7887.0,7973.0,210,37557.142857142855,37966.66666666667
19741,66770,KS,20,490,26575.0,26780.0,490,54234.69387755102,54653.0612244898
19742,66771,KS,20,440,22505.0,22912.0,440,51147.72727272727,52072.72727272727
19743,66772,KS,20,130,3922.0,3945.0,130,30169.23076923077,30346.153846153848
19744,66773,KS,20,320,15656.0,15931.0,320,48925.0,49784.375
19745,66776,KS,20,520,23302.0,23668.0,520,44811.53846153846,45515.38461538462
19746,66777,KS,20,220,7991.0,8078.0,220,36322.72727272727,36718.181818181816
19747,66779,KS,20,260,12329.0,12427.0,260,47419.23076923077,47796.15384615385
19748,66780,KS,20,230,8932.0,9018.0,230,38834.782608695656,39208.69565217391
19749,66781,KS,20,530,24312.0,24486.0,530,45871.69811320755,46200.0
19750,66783,KS,20,970,43664.0,44681.0,970,45014.43298969072,46062.886597938144
19751,66801,KS,20,12190,589466.0,597585.0,12190,48356.52173913043,49022.55947497949
19752,66830,KS,20,130,6903.0,6941.0,130,53100.0,53392.30769230769
19753,66833,KS,20,270,13862.0,14035.0,270,51340.740740740745,51981.48148148148
